Name,Image,Variation,Body Title,Pattern,Pattern Title,DIY,Body Customize,Pattern Customize,Kit Cost,Buy,Sell,Color 1,Color 2,Size,Source,Source Notes,Version,HHA Concept 1,HHA Concept 2,HHA Series,HHA Set,Interact,Tag,Speaker Type,Lighting Type,Catalog,Filename,Variant ID,Internal ID
wild log bench,,White wood,Lumber type,NA,NA,Yes,Yes,No,2,NFS,960,Beige,Beige,2x1,Crafting,,1.0.0,garden,None,log,None,Yes,Chair,Does not play music,No lighting,Not for sale,FtrWoodBench_Remake_2_0,2_0,5972
wild log bench,,White birch,Lumber type,NA,NA,Yes,Yes,No,2,NFS,960,White,Beige,2x1,Crafting,,1.0.0,garden,None,log,None,Yes,Chair,Does not play music,No lighting,Not for sale,FtrWoodBench_Remake_3_0,3_0,5972
wind turbine,,Blue,NA,NA,NA,No,No,No,NA,NFS,20000,White,Blue,2x1,Nook Miles Shop,,1.0.0,garden,None,None,None,No,Ranch,Does not play music,No lighting,Not for sale,FtrWindturbine_Remake_0_0,0_0,7379
wind turbine,,Red,NA,NA,NA,No,No,No,NA,NFS,20000,White,Red,2x1,Nook Miles Shop,,1.0.0,garden,None,None,None,No,Ranch,Does not play music,No lighting,Not for sale,FtrWindturbine_Remake_1_0,1_0,7379
wood-burning stove,,NA,NA,NA,NA,No,No,No,NA,2100,525,Black,Black,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,None,None,None,Yes,Fireplace,Does not play music,No lighting,For sale,FtrStoveWood,NA,4117
wooden bookshelf,,Light brown,Paint color,NA,NA,Yes,Yes,No,3,NFS,1925,Yellow,Colorful,2x0.5,Crafting,,1.0.0,child's room,living room,wooden,None,No,Shelf,Does not play music,No lighting,Not for sale,FtrBookshelf_Remake_0_0,0_0,4125
wooden bookshelf,,Brown,Paint color,NA,NA,Yes,Yes,No,3,NFS,1925,Orange,Colorful,2x0.5,Crafting,,1.0.0,child's room,living room,wooden,None,No,Shelf,Does not play music,No lighting,Not for sale,FtrBookshelf_Remake_1_0,1_0,4125
wooden bookshelf,,Dark brown,Paint color,NA,NA,Yes,Yes,No,3,NFS,1925,Brown,Colorful,2x0.5,Crafting,,1.0.0,child's room,living room,wooden,None,No,Shelf,Does not play music,No lighting,Not for sale,FtrBookshelf_Remake_2_0,2_0,4125
wooden bookshelf,,White,Paint color,NA,NA,Yes,Yes,No,3,NFS,1925,White,Colorful,2x0.5,Crafting,,1.0.0,child's room,living room,wooden,None,No,Shelf,Does not play music,No lighting,Not for sale,FtrBookshelf_Remake_3_0,3_0,4125
wooden bucket,,NA,NA,NA,NA,Yes,No,No,NA,NFS,1110,Brown,Black,1x1,Crafting,,1.0.0,garden,None,wooden,None,No,Garden,Does not play music,No lighting,Not for sale,FtrBucketWood,NA,880
wooden chair,,Light wood,Paint color,NA,NA,Yes,Yes,No,1,NFS,720,Yellow,Yellow,1x1,Crafting,,1.0.0,child's room,living room,wooden,None,Yes,Chair,Does not play music,No lighting,Not for sale,FtrWoodenChairS_Remake_0_0,0_0,1913
wooden chair,,White wood,Paint color,NA,NA,Yes,Yes,No,1,NFS,720,Beige,Beige,1x1,Crafting,,1.0.0,child's room,living room,wooden,None,Yes,Chair,Does not play music,No lighting,Not for sale,FtrWoodenChairS_Remake_1_0,1_0,1913
wooden chair,,Cherry wood,Paint color,NA,NA,Yes,Yes,No,1,NFS,720,Orange,Orange,1x1,Crafting,,1.0.0,child's room,living room,wooden,None,Yes,Chair,Does not play music,No lighting,Not for sale,FtrWoodenChairS_Remake_2_0,2_0,1913
wooden chair,,Dark wood,Paint color,NA,NA,Yes,Yes,No,1,NFS,720,Brown,Brown,1x1,Crafting,,1.0.0,child's room,living room,wooden,None,Yes,Chair,Does not play music,No lighting,Not for sale,FtrWoodenChairS_Remake_3_0,3_0,1913
wooden chair,,Black,Paint color,NA,NA,Yes,Yes,No,1,NFS,720,Black,Black,1x1,Crafting,,1.0.0,child's room,living room,wooden,None,Yes,Chair,Does not play music,No lighting,Not for sale,FtrWoodenChairS_Remake_4_0,4_0,1913
wooden chair,,Green,Paint color,NA,NA,Yes,Yes,No,1,NFS,720,Green,Green,1x1,Crafting,,1.0.0,child's room,living room,wooden,None,Yes,Chair,Does not play music,No lighting,Not for sale,FtrWoodenChairS_Remake_5_0,5_0,1913
wooden chair,,Blue,Paint color,NA,NA,Yes,Yes,No,1,NFS,720,Blue,Blue,1x1,Crafting,,1.0.0,child's room,living room,wooden,None,Yes,Chair,Does not play music,No lighting,Not for sale,FtrWoodenChairS_Remake_6_0,6_0,1913
wooden chair,,Pink wood,Paint color,NA,NA,Yes,Yes,No,1,NFS,720,Pink,Pink,1x1,Crafting,,1.0.0,child's room,living room,wooden,None,Yes,Chair,Does not play music,No lighting,Not for sale,FtrWoodenChairS_Remake_7_0,7_0,1913
wooden chest,,Light wood,Paint color,NA,NA,Yes,Yes,No,3,NFS,1920,Yellow,Yellow,2x1,Crafting,,1.0.0,child's room,living room,wooden,None,Yes,Chest,Does not play music,No lighting,Not for sale,FtrWoodenChest_Remake_0_0,0_0,2560
wooden chest,,White wood,Paint color,NA,NA,Yes,Yes,No,3,NFS,1920,Beige,Beige,2x1,Crafting,,1.0.0,child's room,living room,wooden,None,Yes,Chest,Does not play music,No lighting,Not for sale,FtrWoodenChest_Remake_1_0,1_0,2560
wooden chest,,Cherry wood,Paint color,NA,NA,Yes,Yes,No,3,NFS,1920,Orange,Orange,2x1,Crafting,,1.0.0,child's room,living room,wooden,None,Yes,Chest,Does not play music,No lighting,Not for sale,FtrWoodenChest_Remake_2_0,2_0,2560
wooden chest,,Dark wood,Paint color,NA,NA,Yes,Yes,No,3,NFS,1920,Brown,Brown,2x1,Crafting,,1.0.0,child's room,living room,wooden,None,Yes,Chest,Does not play music,No lighting,Not for sale,FtrWoodenChest_Remake_3_0,3_0,2560
wooden chest,,Black,Paint color,NA,NA,Yes,Yes,No,3,NFS,1920,Black,Black,2x1,Crafting,,1.0.0,child's room,living room,wooden,None,Yes,Chest,Does not play music,No lighting,Not for sale,FtrWoodenChest_Remake_4_0,4_0,2560
wooden chest,,Green,Paint color,NA,NA,Yes,Yes,No,3,NFS,1920,Green,Green,2x1,Crafting,,1.0.0,child's room,living room,wooden,None,Yes,Chest,Does not play music,No lighting,Not for sale,FtrWoodenChest_Remake_5_0,5_0,2560
wooden chest,,Blue,Paint color,NA,NA,Yes,Yes,No,3,NFS,1920,Blue,Blue,2x1,Crafting,,1.0.0,child's room,living room,wooden,None,Yes,Chest,Does not play music,No lighting,Not for sale,FtrWoodenChest_Remake_6_0,6_0,2560
wooden chest,,Pink wood,Paint color,NA,NA,Yes,Yes,No,3,NFS,1920,Pink,Pink,2x1,Crafting,,1.0.0,child's room,living room,wooden,None,Yes,Chest,Does not play music,No lighting,Not for sale,FtrWoodenChest_Remake_7_0,7_0,2560
wooden double bed,,Light wood,Paint color,Orange,Bedding,Yes,Yes,Yes,6,NFS,3600,Beige,Orange,2x2,Crafting,,1.0.0,child's room,living room,wooden,None,Yes,Bed,Does not play music,No lighting,Not for sale,FtrWoodenBedW_Remake_0_0,0_0,7132
wooden double bed,,Light wood,Paint color,Pink,Bedding,Yes,Yes,Yes,6,NFS,3600,Beige,Pink,2x2,Crafting,,1.0.0,child's room,living room,wooden,None,Yes,Bed,Does not play music,No lighting,Not for sale,FtrWoodenBedW_Remake_0_1,0_1,7132
wooden double bed,,Light wood,Paint color,Blue,Bedding,Yes,Yes,Yes,6,NFS,3600,Beige,Light Blue,2x2,Crafting,,1.0.0,child's room,living room,wooden,None,Yes,Bed,Does not play music,No lighting,Not for sale,FtrWoodenBedW_Remake_0_2,0_2,7132
wooden double bed,,Light wood,Paint color,Green,Bedding,Yes,Yes,Yes,6,NFS,3600,Beige,Green,2x2,Crafting,,1.0.0,child's room,living room,wooden,None,Yes,Bed,Does not play music,No lighting,Not for sale,FtrWoodenBedW_Remake_0_3,0_3,7132
wooden double bed,,White wood,Paint color,Orange,Bedding,Yes,Yes,Yes,6,NFS,3600,White,Orange,2x2,Crafting,,1.0.0,child's room,living room,wooden,None,Yes,Bed,Does not play music,No lighting,Not for sale,FtrWoodenBedW_Remake_1_0,1_0,7132
wooden double bed,,White wood,Paint color,Pink,Bedding,Yes,Yes,Yes,6,NFS,3600,White,Pink,2x2,Crafting,,1.0.0,child's room,living room,wooden,None,Yes,Bed,Does not play music,No lighting,Not for sale,FtrWoodenBedW_Remake_1_1,1_1,7132
wooden double bed,,White wood,Paint color,Blue,Bedding,Yes,Yes,Yes,6,NFS,3600,White,Light Blue,2x2,Crafting,,1.0.0,child's room,living room,wooden,None,Yes,Bed,Does not play music,No lighting,Not for sale,FtrWoodenBedW_Remake_1_2,1_2,7132
wooden double bed,,White wood,Paint color,Green,Bedding,Yes,Yes,Yes,6,NFS,3600,White,Green,2x2,Crafting,,1.0.0,child's room,living room,wooden,None,Yes,Bed,Does not play music,No lighting,Not for sale,FtrWoodenBedW_Remake_1_3,1_3,7132
wooden double bed,,Cherry wood,Paint color,Orange,Bedding,Yes,Yes,Yes,6,NFS,3600,Orange,Orange,2x2,Crafting,,1.0.0,child's room,living room,wooden,None,Yes,Bed,Does not play music,No lighting,Not for sale,FtrWoodenBedW_Remake_2_0,2_0,7132
wooden double bed,,Cherry wood,Paint color,Pink,Bedding,Yes,Yes,Yes,6,NFS,3600,Orange,Pink,2x2,Crafting,,1.0.0,child's room,living room,wooden,None,Yes,Bed,Does not play music,No lighting,Not for sale,FtrWoodenBedW_Remake_2_1,2_1,7132
wooden double bed,,Cherry wood,Paint color,Blue,Bedding,Yes,Yes,Yes,6,NFS,3600,Orange,Light Blue,2x2,Crafting,,1.0.0,child's room,living room,wooden,None,Yes,Bed,Does not play music,No lighting,Not for sale,FtrWoodenBedW_Remake_2_2,2_2,7132
wooden double bed,,Cherry wood,Paint color,Green,Bedding,Yes,Yes,Yes,6,NFS,3600,Orange,Green,2x2,Crafting,,1.0.0,child's room,living room,wooden,None,Yes,Bed,Does not play music,No lighting,Not for sale,FtrWoodenBedW_Remake_2_3,2_3,7132
wooden double bed,,Dark wood,Paint color,Orange,Bedding,Yes,Yes,Yes,6,NFS,3600,Brown,Orange,2x2,Crafting,,1.0.0,child's room,living room,wooden,None,Yes,Bed,Does not play music,No lighting,Not for sale,FtrWoodenBedW_Remake_3_0,3_0,7132
wooden double bed,,Dark wood,Paint color,Pink,Bedding,Yes,Yes,Yes,6,NFS,3600,Brown,Pink,2x2,Crafting,,1.0.0,child's room,living room,wooden,None,Yes,Bed,Does not play music,No lighting,Not for sale,FtrWoodenBedW_Remake_3_1,3_1,7132
wooden double bed,,Dark wood,Paint color,Blue,Bedding,Yes,Yes,Yes,6,NFS,3600,Brown,Light Blue,2x2,Crafting,,1.0.0,child's room,living room,wooden,None,Yes,Bed,Does not play music,No lighting,Not for sale,FtrWoodenBedW_Remake_3_2,3_2,7132
wooden double bed,,Dark wood,Paint color,Green,Bedding,Yes,Yes,Yes,6,NFS,3600,Brown,Green,2x2,Crafting,,1.0.0,child's room,living room,wooden,None,Yes,Bed,Does not play music,No lighting,Not for sale,FtrWoodenBedW_Remake_3_3,3_3,7132
wooden double bed,,Black,Paint color,Orange,Bedding,Yes,Yes,Yes,6,NFS,3600,Black,Orange,2x2,Crafting,,1.0.0,child's room,living room,wooden,None,Yes,Bed,Does not play music,No lighting,Not for sale,FtrWoodenBedW_Remake_4_0,4_0,7132
wooden double bed,,Black,Paint color,Pink,Bedding,Yes,Yes,Yes,6,NFS,3600,Black,Pink,2x2,Crafting,,1.0.0,child's room,living room,wooden,None,Yes,Bed,Does not play music,No lighting,Not for sale,FtrWoodenBedW_Remake_4_1,4_1,7132
wooden double bed,,Black,Paint color,Blue,Bedding,Yes,Yes,Yes,6,NFS,3600,Black,Light Blue,2x2,Crafting,,1.0.0,child's room,living room,wooden,None,Yes,Bed,Does not play music,No lighting,Not for sale,FtrWoodenBedW_Remake_4_2,4_2,7132
wooden double bed,,Black,Paint color,Green,Bedding,Yes,Yes,Yes,6,NFS,3600,Black,Green,2x2,Crafting,,1.0.0,child's room,living room,wooden,None,Yes,Bed,Does not play music,No lighting,Not for sale,FtrWoodenBedW_Remake_4_3,4_3,7132
wooden double bed,,Green,Paint color,Orange,Bedding,Yes,Yes,Yes,6,NFS,3600,Green,Orange,2x2,Crafting,,1.0.0,child's room,living room,wooden,None,Yes,Bed,Does not play music,No lighting,Not for sale,FtrWoodenBedW_Remake_5_0,5_0,7132
wooden double bed,,Green,Paint color,Pink,Bedding,Yes,Yes,Yes,6,NFS,3600,Green,Pink,2x2,Crafting,,1.0.0,child's room,living room,wooden,None,Yes,Bed,Does not play music,No lighting,Not for sale,FtrWoodenBedW_Remake_5_1,5_1,7132
wooden double bed,,Green,Paint color,Blue,Bedding,Yes,Yes,Yes,6,NFS,3600,Green,Light Blue,2x2,Crafting,,1.0.0,child's room,living room,wooden,None,Yes,Bed,Does not play music,No lighting,Not for sale,FtrWoodenBedW_Remake_5_2,5_2,7132
wooden double bed,,Green,Paint color,Green,Bedding,Yes,Yes,Yes,6,NFS,3600,Green,Green,2x2,Crafting,,1.0.0,child's room,living room,wooden,None,Yes,Bed,Does not play music,No lighting,Not for sale,FtrWoodenBedW_Remake_5_3,5_3,7132
wooden double bed,,Blue,Paint color,Orange,Bedding,Yes,Yes,Yes,6,NFS,3600,Blue,Orange,2x2,Crafting,,1.0.0,child's room,living room,wooden,None,Yes,Bed,Does not play music,No lighting,Not for sale,FtrWoodenBedW_Remake_6_0,6_0,7132
wooden double bed,,Blue,Paint color,Pink,Bedding,Yes,Yes,Yes,6,NFS,3600,Blue,Pink,2x2,Crafting,,1.0.0,child's room,living room,wooden,None,Yes,Bed,Does not play music,No lighting,Not for sale,FtrWoodenBedW_Remake_6_1,6_1,7132
wooden double bed,,Blue,Paint color,Blue,Bedding,Yes,Yes,Yes,6,NFS,3600,Blue,Light Blue,2x2,Crafting,,1.0.0,child's room,living room,wooden,None,Yes,Bed,Does not play music,No lighting,Not for sale,FtrWoodenBedW_Remake_6_2,6_2,7132
wooden double bed,,Blue,Paint color,Green,Bedding,Yes,Yes,Yes,6,NFS,3600,Blue,Green,2x2,Crafting,,1.0.0,child's room,living room,wooden,None,Yes,Bed,Does not play music,No lighting,Not for sale,FtrWoodenBedW_Remake_6_3,6_3,7132
wooden double bed,,Pink wood,NA,Orange,Bedding,Yes,No,Yes,6,NFS,3600,Pink,Orange,2x2,Crafting,,1.0.0,child's room,living room,wooden,None,Yes,Bed,Does not play music,No lighting,Not for sale,FtrWoodenBedW_Remake_7_0,7_0,7132
wooden double bed,,Pink wood,NA,Pink,Bedding,Yes,No,Yes,6,NFS,3600,Pink,Pink,2x2,Crafting,,1.0.0,child's room,living room,wooden,None,Yes,Bed,Does not play music,No lighting,Not for sale,FtrWoodenBedW_Remake_7_1,7_1,7132
wooden double bed,,Pink wood,NA,Blue,Bedding,Yes,No,Yes,6,NFS,3600,Pink,Light Blue,2x2,Crafting,,1.0.0,child's room,living room,wooden,None,Yes,Bed,Does not play music,No lighting,Not for sale,FtrWoodenBedW_Remake_7_2,7_2,7132
wooden double bed,,Pink wood,NA,Green,Bedding,Yes,No,Yes,6,NFS,3600,Pink,Green,2x2,Crafting,,1.0.0,child's room,living room,wooden,None,Yes,Bed,Does not play music,No lighting,Not for sale,FtrWoodenBedW_Remake_7_3,7_3,7132
wooden end table,,Light wood,Paint color,NA,NA,Yes,Yes,No,2,NFS,960,Yellow,Colorful,1x1,Crafting,,1.0.0,child's room,living room,wooden,None,No,Table,Does not play music,No lighting,Not for sale,FtrWoodenTableS_Remake_0_0,0_0,3438
wooden end table,,White wood,Paint color,NA,NA,Yes,Yes,No,2,NFS,960,Beige,Colorful,1x1,Crafting,,1.0.0,child's room,living room,wooden,None,No,Table,Does not play music,No lighting,Not for sale,FtrWoodenTableS_Remake_1_0,1_0,3438
wooden end table,,Cherry wood,Paint color,NA,NA,Yes,Yes,No,2,NFS,960,Orange,Colorful,1x1,Crafting,,1.0.0,child's room,living room,wooden,None,No,Table,Does not play music,No lighting,Not for sale,FtrWoodenTableS_Remake_2_0,2_0,3438
wooden end table,,Dark wood,Paint color,NA,NA,Yes,Yes,No,2,NFS,960,Brown,Colorful,1x1,Crafting,,1.0.0,child's room,living room,wooden,None,No,Table,Does not play music,No lighting,Not for sale,FtrWoodenTableS_Remake_3_0,3_0,3438
wooden end table,,Black,Paint color,NA,NA,Yes,Yes,No,2,NFS,960,Black,Colorful,1x1,Crafting,,1.0.0,child's room,living room,wooden,None,No,Table,Does not play music,No lighting,Not for sale,FtrWoodenTableS_Remake_4_0,4_0,3438
wooden end table,,Green,Paint color,NA,NA,Yes,Yes,No,2,NFS,960,Green,Colorful,1x1,Crafting,,1.0.0,child's room,living room,wooden,None,No,Table,Does not play music,No lighting,Not for sale,FtrWoodenTableS_Remake_5_0,5_0,3438
wooden end table,,Blue,Paint color,NA,NA,Yes,Yes,No,2,NFS,960,Blue,Colorful,1x1,Crafting,,1.0.0,child's room,living room,wooden,None,No,Table,Does not play music,No lighting,Not for sale,FtrWoodenTableS_Remake_6_0,6_0,3438
wooden end table,,Pink wood,Paint color,NA,NA,Yes,Yes,No,2,NFS,960,Pink,Colorful,1x1,Crafting,,1.0.0,child's room,living room,wooden,None,No,Table,Does not play music,No lighting,Not for sale,FtrWoodenTableS_Remake_7_0,7_0,3438
wooden full-length mirror,,Light wood,Paint color,NA,NA,Yes,Yes,No,2,NFS,1350,Yellow,Yellow,1x1,Crafting,,1.0.0,child's room,living room,wooden,None,Yes,Dresser,Does not play music,No lighting,Not for sale,FtrWoodenMirror_Remake_0_0,0_0,7137
wooden full-length mirror,,White wood,Paint color,NA,NA,Yes,Yes,No,2,NFS,1350,Beige,Beige,1x1,Crafting,,1.0.0,child's room,living room,wooden,None,Yes,Dresser,Does not play music,No lighting,Not for sale,FtrWoodenMirror_Remake_1_0,1_0,7137
wooden full-length mirror,,Cherry wood,Paint color,NA,NA,Yes,Yes,No,2,NFS,1350,Orange,Orange,1x1,Crafting,,1.0.0,child's room,living room,wooden,None,Yes,Dresser,Does not play music,No lighting,Not for sale,FtrWoodenMirror_Remake_2_0,2_0,7137
wooden full-length mirror,,Dark wood,Paint color,NA,NA,Yes,Yes,No,2,NFS,1350,Brown,Brown,1x1,Crafting,,1.0.0,child's room,living room,wooden,None,Yes,Dresser,Does not play music,No lighting,Not for sale,FtrWoodenMirror_Remake_3_0,3_0,7137
wooden full-length mirror,,Black,Paint color,NA,NA,Yes,Yes,No,2,NFS,1350,Black,Black,1x1,Crafting,,1.0.0,child's room,living room,wooden,None,Yes,Dresser,Does not play music,No lighting,Not for sale,FtrWoodenMirror_Remake_4_0,4_0,7137
wooden full-length mirror,,Green,Paint color,NA,NA,Yes,Yes,No,2,NFS,1350,Green,Green,1x1,Crafting,,1.0.0,child's room,living room,wooden,None,Yes,Dresser,Does not play music,No lighting,Not for sale,FtrWoodenMirror_Remake_5_0,5_0,7137
wooden full-length mirror,,Blue,Paint color,NA,NA,Yes,Yes,No,2,NFS,1350,Blue,Blue,1x1,Crafting,,1.0.0,child's room,living room,wooden,None,Yes,Dresser,Does not play music,No lighting,Not for sale,FtrWoodenMirror_Remake_6_0,6_0,7137
wooden full-length mirror,,Pink wood,Paint color,NA,NA,Yes,Yes,No,2,NFS,1350,Pink,Pink,1x1,Crafting,,1.0.0,child's room,living room,wooden,None,Yes,Dresser,Does not play music,No lighting,Not for sale,FtrWoodenMirror_Remake_7_0,7_0,7137
wooden low table,,Light wood,Paint color,NA,NA,Yes,Yes,No,2,NFS,1200,Yellow,Yellow,2x1,Crafting,,1.0.0,child's room,living room,wooden,None,No,Table,Does not play music,No lighting,Not for sale,FtrWoodenTableM_Remake_0_0,0_0,7134
wooden low table,,White wood,Paint color,NA,NA,Yes,Yes,No,2,NFS,1200,Beige,Beige,2x1,Crafting,,1.0.0,child's room,living room,wooden,None,No,Table,Does not play music,No lighting,Not for sale,FtrWoodenTableM_Remake_1_0,1_0,7134
wooden low table,,Cherry wood,Paint color,NA,NA,Yes,Yes,No,2,NFS,1200,Orange,Orange,2x1,Crafting,,1.0.0,child's room,living room,wooden,None,No,Table,Does not play music,No lighting,Not for sale,FtrWoodenTableM_Remake_2_0,2_0,7134
wooden low table,,Dark wood,Paint color,NA,NA,Yes,Yes,No,2,NFS,1200,Brown,Brown,2x1,Crafting,,1.0.0,child's room,living room,wooden,None,No,Table,Does not play music,No lighting,Not for sale,FtrWoodenTableM_Remake_3_0,3_0,7134
wooden low table,,Black,Paint color,NA,NA,Yes,Yes,No,2,NFS,1200,Black,Black,2x1,Crafting,,1.0.0,child's room,living room,wooden,None,No,Table,Does not play music,No lighting,Not for sale,FtrWoodenTableM_Remake_4_0,4_0,7134
wooden low table,,Green,Paint color,NA,NA,Yes,Yes,No,2,NFS,1200,Green,Green,2x1,Crafting,,1.0.0,child's room,living room,wooden,None,No,Table,Does not play music,No lighting,Not for sale,FtrWoodenTableM_Remake_5_0,5_0,7134
wooden low table,,Blue,Paint color,NA,NA,Yes,Yes,No,2,NFS,1200,Blue,Blue,2x1,Crafting,,1.0.0,child's room,living room,wooden,None,No,Table,Does not play music,No lighting,Not for sale,FtrWoodenTableM_Remake_6_0,6_0,7134
wooden low table,,Pink wood,Paint color,NA,NA,Yes,Yes,No,2,NFS,1200,Pink,Pink,2x1,Crafting,,1.0.0,child's room,living room,wooden,None,No,Table,Does not play music,No lighting,Not for sale,FtrWoodenTableM_Remake_7_0,7_0,7134
